Resteraunt Name,Cuisine,Rating,Price Range,Review Rating,Review Date,Review
Ristorante a Mano,Italian,4.5,?11-20,5,2017-04-07,I was blown away by this place. We walked in and were lucky enough to grab a table. Intimate atmosphere. Waitstaff is friendly and accommodating. Ordered buffalo mozzarella and tomatoes for appetizer. I fell in love with my entree of gnocchi with truffle butter. Would not hesitate to visit today and order again. A must for homemade Italian.
Ristorante a Mano,Italian,4.5,?11-20,4,2017-05-05,Great little Italian spot.. easy train ride. GREAT service. Food was very good. Maybe not great though since I wasn't a fan of The calamari. It's prob just me being ignorant American though. Calamari came whole and unbreaded which I'm. It used to. Thanks for the sambuca though at the end of dinner.
Ristorante a Mano,Italian,4.5,?11-20,5,2017-03-02,"This restaurant was one of the culinary highlights while on a recent visit to Berlin. We tried it since it came up in a web search as the #1 highest rated/most reviewed restaurant on TripAdvisor and because of Germany's close proximity to Italy being just over the Alps. Sure enough the restaurant had an authentic Italian staff, the food was fantastic and the price was completely reasonable. A burrata appetizer, two half little carafes of red wine, a lamb chop entree and a smoked salmon lasagna entree all came in at around 70?. When we sat down at the table they brought us bread and a little spicy olive salad which tasted just like Sicilian olive salad that my grandfather used to make -- this place is a must of in Berlin. Probably best to make a reservation."
Ristorante a Mano,Italian,4.5,?11-20,1,2016-05-22,"Don't come here if you're looking for Italian. The waiters are extremely rude and pretentious. I didn't order a starter and they looked at me with disgust. I brought my own bottle of water (portable branded bottle) and they asked me to keep it as if they were disgusted and forced me to order a drink. 

I will never recommend. Look for another place to eat dinner and have a better time in Berlin. I wish I never went."
Ristorante a Mano,Italian,4.5,?11-20,4,2015-06-07,"Our apartment in Berlin was above this restaurant and we decided to have dinner here one night when we wanted to take it easy. We got a table easily without a booking, and they even moved us from a table in the middle of the restaurant to a more intimate table which was nice. 

For starter we shared the antipasti platter between us which was a nice selection of grilled vegetables, meats and cheese. We'd also been given a bowl of olives and breads so it was a nice start to the meal. For main, I had the pasta with artichoke and prawn. It was perfectly fine although I much preferred it with Parmesan which took a little while to arrive. It had a generous amount of prawns and was a really tasty dish. 

We shared a couple of 500ml carafes of wine between the two of us, and I think the bill was around ?60. Service was really warm and friendly, and I thought our waiter was really nice. I'm not sure I'd recommend heading out of your way to go here as it wasn't anything overly special but it was perfect for us staying so close."
Ristorante a Mano,Italian,4.5,?11-20,5,2016-01-14,"Great Staff & Food! Highly recommended for pizza, truffles and all in between. Come here once and you'll come there often. Don't go there when you're on a diet though :) true Italian cusine as you otherwise know it only from Italy"
Ristorante a Mano,Italian,4.5,?11-20,5,2015-10-22,"I can highly recommend that place for all who are looking for a good Italian meal and a nice environment.
We went there on my birthday during our Berlintrip. We looked for something romantic and we are both love Italian food.
Our dishes were good. Not something very fancy but it tasted like you would expect it.
The service was awesome. Super friendly and attentive!
We will definitely visit this place again!"
Ristorante a Mano,Italian,4.5,?11-20,5,2015-04-07,"I'm on holiday in Berlin and was looking for somewhere nice but not too pricey for dinner. I'm very glad we chose this place! The food was absolutely delicious and the staff very friendly. They seemed to know many other customers very well, which suggests that there are regulars. I can see why! We had soups to start - both the tomato and the vegetable soups were delicious. I then had pork with porcini mushrooms and my boyfriend had steak. Both were delicious, although I did get food envy watching my boyf tuck into his wonderful steak! 

The wine was very tasty and we were served appetisers of bread and meats, and grapes at the end of the meal, which was a nice touch. 

The service was friendly and not intrusive. They would basically leave you alone until you ask them for something, at which point they can't do enough.

At the end, the bill was very reasonable. We spent ?60 on two starters, two mains, wine, water, orange juice and a 20% tip. 

Highly recommended for very reasonably priced, good food and lovely service."
La Galleria Italiana,Italian,4.5,?11-20,5,2017-09-18,"First dinner in Berlin...spectacular!! 
Service? Awesome... one gal took care of everyone perfectly well.  
Ambiance? Amazing... just like being in Italy! Food?...I mean...Out of this world!
We had the fettuccine with veal, chanterelles &... wait for it...FRESH TRUFFLES! OMG! An absolute flavor explosion!!!! Hubby had linguine with parmesan butter sauce and...FRESH TRUFFLES! 
Super yummy fresh bread... smooth spectacular panna cotta...and the best Chianti I've ever had.  A lovely little place...a real treat. GO!!"
La Galleria Italiana,Italian,4.5,?11-20,3,2015-05-15,"I may be a little picky with my pasta but I was NOT super satisfied with my meal here. The atmosphere is pretty good and the fact that it is family owned and has FREE water is nice but aside from that and the appetizer I got (proscuitto and melon) I felt this place could have been a lot better.

I got some of their handmade pasta (the one with mushrooms) and it was very lacking in the flavor department and the mushrooms were so small I could barely get them on the fork. It was very creamy and I felt like something green was missing... maybe some other vegetables? I don't know. My friend got pasta with shrimp and she said the shrimp was a bit dry and her pasta was slightly cold. Mine was steaming so I am guessing they waited for my food to be ready and hers ended up cooling while it waited. We got apple shorle and juice which is pretty inexpensive for the glass they give you.

The waitress was busy and un-attentive and seemed stressed and agitated at times. I don't know if it was a bad night at the place because this it seems to have great reviews from a lot of people but I was just a bit disappointed and have no plans on returning. Wish everything else was as great as the proscuitto melon was."
La Galleria Italiana,Italian,4.5,?11-20,5,2015-12-10,"This little Italian joint looks rather unassuming, but don't be fooled. I'd been craving home-made ravioli for a few weeks and when my lovely suggested this joint, I was stoked at the coincidence.  And boy, this ravioli was STUNNING!  With spinach sheets of pasta on one side, and regular on the other, they were just little pillows of orgasmic delight. 
Drenched in butter and sage, with a sprinkling of parmesan (oh man, my mouth is watering just at the memory again!) I almost couldn't finish the plate, I was savouring each morsel so slowly...
And as a bonus, the staff are cute, and authentically Italian - I'd happily have come back day after day ;)"
La Galleria Italiana,Italian,4.5,?11-20,5,2015-01-07,"This is an amazing little Italian gem in Berlin! I lived in Italy for about 6 months and this food is up there with some of my favorites in Rome and Florence. 

We started with the anti pasta and it was great! Fresh cheese and salami and prosciutto and in season veggies! Absolutely perfect. 

I ordered the carbonara...I usually never order creamy pasta but this carbonara is off the charts. It's traditional, the pasta was cooked perfectly with the egg and prosciutto. It wasn't too heavy or creamy because they didn't have to add cream because the egg did it for them. I don't think I've had carbonara better! I highly recommend it!! 

My friend ordered the spinach ravioli and she is Italian and very particular about pasta and she was also in heaven. The pasta was fresh the dough was light and the spinach just made the ravioli a delight. 

Overall a great atmosphere, good service  and great find. If you're in Berlin and you're craving great Italian food this is the place to go.  I wish I lived closer because i would become a regular."
La Galleria Italiana,Italian,4.5,?11-20,2,2016-09-06,Mediocre place at best. Appearance and taste wise. We had the tagliatelle with truffles and the pasta Siciliana. Both were not flavorful and made without love. Would not recommend as you can find much better in the area.
La Galleria Italiana,Italian,4.5,?11-20,4,2015-12-13,"The food is delicious. No matter if you're, like me, not a great fan of Italian food, this is crazy delicious. And those tiny portion will make you full but still craving for more. I'm amazed of the quality. 

It's very tiny, so better reserve a table. 

The service is ok, it's more of a ""family/friends""-hospitality. Not that stuck in norms, they are friendly and nice. Although they could work out a smile once in a while. 

The rock classics playlist is not expected at a place like this, but it works well, it brings you in the mood. But why I wouldn't go all the way to a 5th star is that the music was...extremely loud...as I was there. And it wouldn't get any lower as the evening progressed.."
La Galleria Italiana,Italian,4.5,?11-20,5,2015-08-10,"We found this restaurant by chance and it was fantastic! Some of the best Italian food I've had outside of Italy. I visited in the summer and sat on their patio. Almost all of the tables were full but they were quick to clean the tables when someone left so it helped with turnover. The menu came in English and German, making it easy as a tourist to order (even though this was off the beaten path to find to some degree). 

They offered a wide variety of pasta dishes, I went for the pasta with chanterelle mushrooms and it was really good. Served with more of a tomato sauce instead of a creamy alfredo type sauce that I was expected. I was pleasantly surprised. They brought bread at the beginning of the meal and provided us free water. The service was good when we needed something but otherwise gave us space which was also appreciated. 

I definitely plan to go back next time I'm in Berlin!"
La Galleria Italiana,Italian,4.5,?11-20,5,2014-03-16,"Def a 5 star candidate.
The food was amazing, the wines so so tasty, the servers really nice and quick and the atmosphere is so Italian style. I love. Love. Love."
La Galleria Italiana,Italian,4.5,?11-20,5,2015-10-24,"This place was a bit empty at 6:30, when we arrived, and we were a bit worried that it wouldn't be as good as we thought. But the waiter was really friendly and we got served really quickly since we were pretty much the only ones there. It filled up soon enough and was getting busy by the time we left. They brought us olives and fresh hot bread which were both great. I had the spaghetti bolognese and my mum had ravioli and both our dishes were AMAZING. Very flavourful, the spaghetti was perfectly cooked. The portions were really generous, we were very full by the end of the meal. Overall great meal!"
La Galleria Italiana,Italian,4.5,?11-20,5,2015-10-10,"OMG Berlin ... aMaZiNg, really ... Quaint, delish, friendly and romantic!  The food was fabulous, the service was suggestive and helpful, the ambiance exceeded all expectations.  2 Americans, a bottle of wine, casual yet sensual~

#tastebudsgoneCray"
La Galleria Italiana,Italian,4.5,?11-20,5,2015-03-23,Excellent choice for my husbands birthday dinner.  The perfect blend of authentic charming atmosphere and exceptional food.  We highly recommend the antipasti and ravioli marscapone.  The chianti reserve was a nice compliment in flavor and price!  We will return again during our stay in Berlin.
La Galleria Italiana,Italian,4.5,?11-20,5,2014-12-22,"My favorite Italian restaurant in Berlin.
You feel like in Italia. The prices are very cheap for the neighborhood. The best dishes are for me the ravioli.
The service are very nice with a nice italian accent ;)"
La Galleria Italiana,Italian,4.5,?11-20,4,2015-07-08,"This is a small restaurant on Torstrasse. They offer a good choice of italian pasta dishes. We went for the 2 daily specials, pasta with truffles and pasta with scampi. Both dishes were good, but not great. They somehow lacked a bit of bold flavours and left us a little disappointed. The prices for the regular pasta are very good, around 6 EUR, the daily specials were considerably more expensive around 15 EUR. Given the ingredients this is ok. I will go back there and try the anti pasti plates, they looked delicious."
La Galleria Italiana,Italian,4.5,?11-20,5,2013-10-02,"This is  a cozy original italian food trattoria...much better than many restaurants you could find now a days in Rome, believe me! 
They have great options for lunch menus. Their dishes are very authentic, original, and simple with great quality ingredients. 
I've been there for lunch and dinner. For lunch I had the spaghettis with sausage and tomato sauce...delicious! They totally nailed it!
For dinner I had the spaghetti carbonara with truffle oil, it was creamy without being too overwhelming, just perfect! 
Recommended!"
La Galleria Italiana,Italian,4.5,?11-20,5,2014-01-08,"This was the best Italian meal I've eaten outside of Italy.  I was blown away.  The service,  atmosphere,  wine,  and food were all first rate. I wish I lived in Berlin,  or at least close by,  so I could enjoy it again.  The next time I cross the country to visit Berlin, this will be a stop.  I recommend a reservation for dinner, as this little place filled quickly.  Luckily we made one for my birthday and I'm so pleased we did."
La Galleria Italiana,Italian,4.5,?11-20,4,2014-11-17,"Bedienung sehr nett, Pasta ist wahnsinnig lecker. Leider alles ein bisschen eng und klein, aber die Qualit?t stimmt und es lohnt sich hier einen netten Abend zu verbringen."
La Galleria Italiana,Italian,4.5,?11-20,4,2011-06-02,"Really good pastas and antipasti. Some of the best Italian food I've eaten in Europe, including Italy."
Osteria Caruso,Italian,4.0,?11-20,5,2017-08-02,"This is our 3rd time here. Food always excellent. Served with FRESH HOt bread with a slight crisp to it. Great wine selections by the glass and bottle. Tonight, we started with the Caesar salad. A must if you like Caesar fresh made croutons as well. Entres, Handmade tortellini stuffed with braised short ribs, and  creamy white sauce, perfect al dente. Hubby had smocked salmon stuffed ravioli with shrimp and cherry tomatoes, very tasty. Had to skip dessert, as we are stuffed. They don't scrimp. Our server Chris brought us a tiny treat anyway. 

They serve espresso, but we are going up the street to  Piccola Trattoria  for an espresso, so Luca doesn't feel bad we've been cheating on him over here  at Osteria Caruso.

BTW the deco in here is  a major improvement. Service is always spot on, well attended, and food served HOT."
Osteria Caruso,Italian,4.0,?11-20,4,2016-08-04,"Lovely Italian restaurant. 

We ordered Minestrone, carbonara and the mushroom ravioli. 

My order of pasta Carbonara was not like the one I a used to. Egg yolks were fluffy and not incorporated, usually it happens when eggs were added to the hot dish without tempering. Pasta was al dente.

Mushroom Raviolli was my favorite. 

They do charge 2,50 euro for the tap water. It's unisual for me.

Also service was very Italian - slow, and not really paying attention to us. Had to ask for the bill three times. And it's the worst, you know? When you are ready leave but stuck at the table. 

Tiramisu had way to much sponge and not enough cream filling. We were compensating it with the side whipped cream."
